70,2727650,2730850,10,3210,3210,0,0,1,1,1,0.553
70,2873440,2876460,10,3030,3230,0,0,1,1,1,0.545
90,163084660,163088640,10,3990,3680,0,0,0,0,3,0.540
120,7473240,7474730,10,1500,1500,0,0,1,1,2,0.617
130,2873440,2876460,10,3030,3230,0,0,1,1,1,0.552
80,5058560,5059560,10,1010,1010,0,0,1,0,2,0.613
70,172846970,172851030,10,4070,4000,0,0,1,1,3,0.547
90,2727650,2730850,10,3210,3210,0,0,1,1,1,0.556
170,30669410,30672110,10,2710,2820,0,0,1,1,1,0.512
150,1008200,1010440,10,2250,2240,0,0,1,1,2,0.558
70,13587320,13589330,20,2020,1920,0,0,1,1,2,0.535
250,187193920,187195900,20,1990,2070,0,0,0,0,3,0.597
150,66390310,66393420,20,3120,3600,0,0,0,0,3,0.484
120,66390310,66393420,20,3120,3600,0,0,0,0,3,0.483
300,133407700,133408880,0,1190,1490,0,0,1,0,3,0.475
200,12306940,12308560,0,1630,1660,0,0,1,1,2,0.639
160,54252850,54253980,0,1140,1260,0,0,1,0,2,0.627
100,133447250,133449040,0,1800,1850,0,0,1,1,3,0.440
50,133448870,133450320,0,1460,1530,0,0,1,1,2,0.569
120,178066530,178068150,0,1630,1860,0,0,1,1,3,0.528
120,163732730,163735430,0,2710,2470,0,0,0,0,3,0.533
120,8234890,8238890,0,4010,3910,0,0,1,0,1,0.606
110,8009170,8010490,0,1330,1280,0,0,1,1,2,0.680
300,133406190,133409690,0,3510,3800,0,0,1,0,1,0.529
200,12306960,12308500,0,1550,1580,0,0,1,1,2,0.642
150,71852550,71855670,0,3130,3130,0,0,1,0,1,0.541
280,8081560,8083150,0,1600,1580,0,0,1,1,2,0.599
100,24128030,24132080,0,4060,4000,0,0,1,1,1,0.615
80,112844300,112845770,10,1480,1540,0,0,1,1,3,0.474
80,145780680,145781590,10,920,1030,0,0,1,1,3,0.519
170,67772330,67773510,10,1190,970,0,0,1,1,2,0.595
80,196215870,196217150,10,1290,1410,0,0,1,1,3,0.591
180,190457020,190458840,10,1830,1770,0,0,1,1,3,0.604
50,143670440,143673300,20,2870,3050,0,0,1,1,3,0.569
110,143670440,143673300,20,2870,3050,0,0,1,1,3,0.574
150,96633710,96634980,0,1280,1360,0,0,1,1,2,0.624
140,132042290,132043410,0,1130,1200,0,0,1,1,2,0.570
120,141411960,141414290,0,2340,2140,0,0,0,0,3,0.491
150,17217300,17219680,0,2390,1990,0,0,1,1,2,0.617
120,149815230,149816000,0,780,810,0,0,1,1,2,0.546
100,149820900,149822510,0,1620,1620,0,0,1,1,3,0.468
140,37927000,37928560,0,1570,1480,0,0,1,1,2,0.660
140,37924310,37928950,0,4650,4560,0,0,1,1,1,0.617
70,371130,373670,0,2550,2480,0,0,1,1,2,0.584
50,399460,403130,0,3680,3740,0,0,1,0,1,0.585
120,405900,407490,0,1600,1610,0,0,1,1,2,0.674
100,493000,495170,0,2180,2350,0,0,1,1,2,0.625
90,110780,112470,0,1700,1760,0,0,1,1,2,0.674
150,99170,101000,0,1840,1740,0,0,1,1,2,0.656
70,59170,60500,0,1340,1420,0,0,1,1,2,0.679
150,99170,100600,0,1440,1340,0,0,1,1,2,0.669
150,99150,100630,0,1490,1380,0,0,1,1,2,0.668
80,591090,594050,0,2970,2960,0,0,1,1,1,0.519
170,883450,884440,0,1000,1000,0,0,1,1,2,0.662
70,883450,884440,0,1000,1000,0,0,1,1,2,0.676
50,464790,467250,0,2470,2420,0,0,1,0,2,0.560
100,374190,376960,0,2780,2790,0,0,1,0,1,0.495
120,276090,277800,0,1720,1770,0,0,1,1,2,0.669
80,196870,200600,0,3740,3940,0,0,1,1,1,0.610
100,152660,155410,0,2760,2890,0,0,1,1,1,0.489
50,23270,24230,0,970,960,0,0,1,1,2,0.671
70,173540,176260,0,2730,2720,0,0,1,1,1,0.460
80,165080,165990,0,920,910,0,0,1,1,2,0.675
90,145520,146280,0,770,850,0,0,1,1,2,0.673
70,553660,557950,0,4300,4230,0,0,1,1,1,0.615
380,523930,525390,0,1470,1480,0,0,0,0,2,0.545
70,553780,555360,0,1590,1510,0,0,1,1,2,0.677
80,182770,184130,0,1370,1430,0,0,1,1,2,0.680
120,812140,815780,0,3650,3880,0,0,1,1,1,0.611
50,812140,815780,0,3650,3880,0,0,1,1,1,0.597
140,4400,6460,0,2070,2070,0,0,1,1,2,0.639
140,4570,7540,0,2980,2970,0,0,1,1,1,0.528
90,6250,7250,0,1010,940,0,0,1,1,2,0.677
50,63660,65120,0,1470,1500,0,0,1,1,2,0.672
70,10870,12070,10,1210,1190,0,0,0,0,2,0.593
90,10870,12070,10,1210,1190,0,0,0,0,2,0.593
180,596760,598370,0,1620,1790,0,0,0,0,2,0.590
210,190630,192010,0,1390,1580,0,0,1,1,2,0.639
70,1216490,1218860,0,2380,2370,0,0,1,1,2,0.608
70,1154990,1157600,0,2620,2600,0,0,1,1,2,0.564
50,989770,991910,0,2150,2280,0,0,1,1,2,0.626
270,1710220,1714290,0,4080,3960,0,0,1,1,1,0.591
120,1880,4050,10,2180,2210,0,0,1,1,2,0.568
70,43110,45060,0,1960,1950,0,0,1,1,2,0.658
100,40950,43370,0,2430,2420,0,0,1,1,2,0.599
90,661070,663350,0,2290,2340,0,0,1,1,2,0.618
50,319140,320830,0,1700,1690,0,0,0,1,2,0.625
150,20980,24550,10,3580,3590,0,0,1,1,1,0.586
120,20980,24550,10,3580,3590,0,0,1,1,1,0.586
160,73160,75560,0,2410,1930,0,0,0,0,2,0.559
50,206800,208550,0,1760,1830,0,0,1,1,2,0.662
110,260750,263150,0,2410,2440,0,0,1,1,2,0.598
280,147680,148690,0,1020,1440,0,0,1,1,2,0.610
80,226150,228240,0,2100,2180,0,0,1,1,2,0.641
280,147200,148820,0,1630,2040,0,0,1,1,2,0.585
110,37620,39050,0,1440,1390,0,0,1,1,2,0.679
160,2790,4750,0,1970,1980,0,0,1,1,2,0.639
150,29490,30560,0,1080,1160,0,0,1,1,2,0.670
70,242300,244420,0,2130,1940,0,0,1,1,2,0.650
70,525710,528490,0,2790,2840,0,0,1,1,1,0.481
120,248580,251280,0,2710,2710,0,0,1,1,1,0.464
120,251050,254260,0,3220,3220,0,0,1,1,1,0.568
120,11210,13720,0,2520,2520,0,0,1,1,2,0.577
120,11210,13720,0,2520,2520,0,0,1,1,2,0.577
120,248580,251280,0,2710,2520,0,0,1,1,2,0.557
120,11210,13720,0,2520,2520,0,0,1,1,2,0.577
80,5550,7340,0,1800,2060,0,0,1,1,2,0.660
120,20790,21960,0,1180,1170,0,0,1,0,2,0.645
70,442430,444420,0,2000,2030,0,0,1,1,2,0.653
80,336370,337780,0,1420,1420,0,0,1,1,2,0.680
70,627670,628630,0,970,1020,0,0,1,1,2,0.676
50,555560,557330,0,1780,1770,0,0,1,1,2,0.663
70,620,2120,0,1510,1500,0,0,1,1,2,0.678
160,7810,10860,10,3060,2710,0,0,1,1,1,0.526
250,302630,304500,0,1880,1680,0,0,0,0,2,0.566
250,302060,304660,0,2610,2400,0,0,0,0,1,0.493
300,253220,256350,0,3140,3140,0,0,1,1,1,0.538
300,250010,253430,0,3430,3380,0,0,0,0,1,0.560
120,1998390,1999660,0,1280,1160,0,0,1,1,2,0.678
420,2213610,2215170,0,1570,1970,0,0,1,1,2,0.539
70,660370,661660,0,1300,1290,0,0,1,1,2,0.679
120,717750,719150,0,1410,1620,0,0,1,1,2,0.676
100,1478240,1480170,0,1940,1940,0,0,1,1,2,0.661
100,1355300,1359250,0,3960,3870,0,0,0,0,1,0.596
420,2212990,2214800,0,1820,2210,0,0,1,1,2,0.529
120,1998530,1999760,0,1240,1110,0,0,1,0,2,0.645
240,11420,13410,0,2000,1950,0,0,0,1,2,0.573
80,397880,399830,0,1960,1990,0,0,1,1,2,0.658
100,543790,545190,0,1410,1130,0,0,1,1,2,0.679
60,4340,6170,0,1840,1870,0,0,0,0,2,0.594
80,396100,399930,0,3840,3860,0,0,1,1,1,0.611
80,1310,2870,0,1570,1660,0,0,1,1,2,0.677
190,90980,94850,0,3880,3850,0,0,1,1,1,0.606
130,231710,233600,0,1900,1770,0,0,1,1,2,0.661
120,231710,233600,0,1900,1770,0,0,1,1,2,0.664
70,140180,141170,0,1000,990,0,0,1,1,2,0.676
100,346940,349860,0,2930,2780,0,0,1,1,1,0.497
100,74960,77100,0,2150,1880,0,0,1,1,2,0.653
80,164640,166040,0,1410,1410,0,0,1,1,2,0.680
50,1294820,1300170,0,5360,5420,0,0,1,1,1,0.607
70,165830,166640,0,820,810,0,0,1,1,2,0.672
150,1078390,1080320,0,1940,1930,0,0,1,1,2,0.647
80,165270,166070,0,810,800,0,0,1,1,2,0.673
70,1148410,1151140,0,2740,3060,0,0,1,1,1,0.501
80,1148410,1151140,0,2740,3220,0,0,1,1,1,0.519
80,1138460,1141870,0,3420,3220,0,0,1,1,1,0.574
160,1138460,1141870,0,3420,3840,0,0,1,1,1,0.600
80,1148410,1151140,0,2740,3220,0,0,1,1,1,0.519
80,1138460,1141870,0,3420,3220,0,0,1,1,1,0.574
110,1148410,1151140,0,2740,2550,0,0,1,1,2,0.552
70,50,3420,10,3380,3370,0,0,1,1,1,0.566
100,28660,32050,0,3400,3430,0,0,1,1,1,0.589
50,137280,138550,0,1280,1280,0,0,1,1,2,0.674
140,42250,44470,0,2230,2110,0,0,1,1,2,0.627
90,66850,68520,0,1680,1700,0,0,1,1,2,0.675
140,42220,44580,0,2370,2240,0,0,1,1,2,0.609
140,146760,150560,0,3810,3800,0,0,1,1,1,0.612
60,6370,8160,0,1800,1790,0,0,1,1,2,0.665
60,213050,214000,0,960,1030,0,0,1,1,2,0.674
180,144640,147200,0,2570,2080,0,0,0,0,2,0.538
60,213010,214000,0,1000,1060,0,0,1,1,2,0.675
260,154010,158610,10,4610,4660,0,0,1,1,1,0.599
60,66090,68150,10,2070,2220,0,0,0,1,2,0.557
70,1689610,1691330,0,1730,1690,0,0,1,1,2,0.672
80,1389870,1391590,0,1730,1610,0,0,1,1,2,0.675
60,1298930,1300360,0,1440,1390,0,0,1,1,2,0.676
100,1245190,1247190,0,2010,1800,0,0,1,1,2,0.662
70,1159810,1162390,0,2590,2550,0,0,1,1,2,0.573
90,964350,966700,0,2360,2440,0,0,1,1,2,0.605
70,1246020,1247220,0,1210,1000,0,0,1,1,2,0.677
190,590510,592340,0,1840,1940,0,0,1,1,2,0.630
170,620050,623150,0,3110,2800,0,0,0,0,1,0.534
250,625550,629530,10,3990,3900,0,0,1,1,1,0.588
120,1419600,1420380,0,790,930,0,0,1,1,2,0.672
100,1236020,1238410,0,2400,2420,0,0,1,1,2,0.602
50,1203330,1206070,0,2750,2740,0,0,1,0,1,0.482
120,1418940,1420740,0,1810,1940,0,0,1,1,2,0.661
110,398010,399880,0,1880,1380,0,0,1,1,2,0.671
280,6760,8550,0,1800,1990,0,0,1,1,2,0.582
80,1168360,1170210,0,1860,1850,0,0,1,1,2,0.667
70,1532360,1533700,0,1350,1340,0,0,1,1,2,0.679
100,1537160,1539020,0,1870,1920,0,0,1,1,2,0.664
110,1614620,1615590,10,980,990,0,0,1,1,2,0.630
90,130440,132430,0,2000,2240,0,0,1,1,2,0.643
100,1002950,1005910,0,2970,2940,0,0,1,1,1,0.520
110,240,3610,0,3380,3670,0,0,1,1,1,0.597
210,240,3610,0,3380,3670,0,0,1,1,1,0.584
150,1024190,1025450,0,1270,1310,0,0,1,1,2,0.670
140,273270,274320,0,1060,1120,0,0,1,1,2,0.672
130,193300,194520,0,1230,1250,0,0,1,1,2,0.676
150,1633050,1635830,0,2790,2610,0,0,1,1,1,0.468
70,1307910,1308820,0,920,900,0,0,1,1,2,0.674
70,1281860,1284810,0,2960,2950,0,0,1,1,1,0.514
50,196610,197520,0,920,990,0,0,1,1,2,0.671
290,498400,502580,0,4190,4540,0,0,0,0,1,0.591
70,540260,542090,0,1840,1980,0,0,1,1,2,0.661
130,192670,195550,0,2890,2900,0,0,1,1,1,0.510
70,1307900,1308930,0,1040,1020,0,0,1,1,2,0.677
230,538660,541810,0,3160,3230,0,0,1,1,1,0.552
150,541270,544100,0,2840,2830,0,0,1,1,1,0.499
100,69520,70960,0,1450,1440,0,0,1,1,2,0.680
70,577570,578400,0,840,830,0,0,1,1,2,0.672
50,716830,718910,0,2090,2080,0,0,1,1,2,0.640
70,864840,866370,0,1540,1570,0,0,1,0,2,0.636
50,118810,120590,0,1790,1780,0,0,1,1,2,0.662
70,401200,403980,0,2790,2780,0,0,1,0,1,0.491
60,65300,67850,0,2560,2470,0,0,1,1,2,0.583
150,10600,12160,0,1570,1550,0,0,1,0,2,0.630
150,9600,12280,0,2690,2660,0,0,1,0,1,0.484
70,629450,630750,0,1310,1250,0,0,1,1,2,0.679
160,623130,625200,0,2080,1980,0,0,1,1,2,0.634
110,620530,623950,0,3430,3350,0,0,1,1,1,0.587
110,620530,623950,0,3430,3350,0,0,1,1,1,0.587
110,624560,627770,0,3220,3110,0,0,1,1,1,0.560
110,109430,110880,0,1460,1670,0,0,1,0,2,0.636
250,50160,53790,10,3640,3910,0,0,1,1,1,0.583
110,2626530,2628760,0,2240,2300,0,0,1,1,2,0.623
70,1708220,1711990,0,3780,3760,0,0,1,0,1,0.593
70,2020430,2024290,0,3870,3860,0,0,1,1,1,0.609
100,1180590,1182250,0,1670,1650,0,0,1,1,2,0.676
110,2406670,2408410,0,1750,1740,0,0,1,1,2,0.671
70,2437530,2438780,0,1260,1250,0,0,1,1,2,0.679
100,2438600,2440430,0,1840,1850,0,0,1,1,2,0.667
110,2627220,2628060,0,850,910,0,0,1,1,2,0.674
110,1166310,1168290,0,1990,1980,0,0,1,1,2,0.655
110,2627230,2628430,0,1210,1260,0,0,1,1,2,0.680
340,484730,487480,0,2760,2740,0,0,1,1,1,0.505
70,4770,5700,0,940,930,0,0,1,1,2,0.675
50,4500,5840,0,1350,1380,0,0,1,1,2,0.673
70,66880,68850,0,1980,1980,0,0,1,1,2,0.656
130,431050,432760,0,1720,1730,0,0,1,1,2,0.667
260,1570,3350,20,1790,2100,0,0,1,1,2,0.522
330,57350,59190,0,1850,1710,0,0,0,0,2,0.543
80,137160,139370,0,2220,1850,0,0,1,1,2,0.650
70,14440,17360,0,2930,2920,0,0,1,1,1,0.507
50,13830,15640,0,1820,1810,0,0,1,1,2,0.661
80,377260,381290,0,4040,3980,0,0,1,1,1,0.614
160,8610,10450,0,1850,1930,0,0,1,1,2,0.646
90,89940,91820,0,1890,1910,0,0,1,1,2,0.664
130,8410,10260,0,1860,1870,0,0,1,1,2,0.659
80,24640,28210,0,3580,3600,0,0,1,1,1,0.598
70,29620,31250,0,1640,1690,0,0,1,1,2,0.674
70,1150,3530,0,2390,2470,0,0,0,1,2,0.564
110,1212740,1214290,0,1560,1570,0,0,1,1,2,0.677
70,1034060,1036010,0,1960,1950,0,0,1,1,2,0.658
110,219870,222840,0,2980,2730,0,0,1,0,1,0.509
150,733570,735580,0,2020,1580,0,0,1,1,2,0.653
100,155200,159400,10,4210,3930,0,0,0,0,1,0.596
50,152640,153920,0,1290,1280,0,0,1,1,2,0.674
120,189910,191190,0,1290,1290,0,0,1,1,2,0.678
90,32320,35640,0,3330,3320,0,0,1,1,1,0.578
100,26370,28150,0,1790,1780,0,0,1,1,2,0.671
50,111350,112560,0,1220,1220,0,0,1,1,2,0.674
190,284410,285550,10,1150,1170,0,0,1,1,2,0.614
60,15340,17260,0,1930,1920,0,0,1,1,2,0.657
50,50740,52660,0,1930,1920,0,0,1,1,2,0.654
100,69660,71400,0,1750,1760,0,0,1,1,2,0.672
170,144860,147900,0,3050,2960,0,0,1,1,1,0.533
80,841420,845160,0,3750,3640,0,0,1,1,1,0.604
70,106340,107980,10,1650,1640,0,0,1,1,2,0.612
50,136360,138900,0,2550,2580,0,0,1,1,2,0.572
70,136400,137750,0,1360,1380,0,0,1,1,2,0.679
70,11940,13320,0,1390,1380,0,0,1,1,2,0.679
80,173220,175040,0,1830,1760,0,0,1,1,2,0.670
60,541700,543140,0,1450,1490,0,0,1,1,2,0.676
130,102740,105360,0,2630,2640,0,0,1,1,2,0.550
70,103320,104760,0,1450,1440,0,0,1,0,2,0.640
190,545130,548220,0,3100,2660,0,0,0,0,1,0.527
160,612850,614580,0,1740,1600,0,0,0,0,2,0.597
210,645650,649910,0,4270,4560,0,0,0,0,1,0.604
90,611320,612910,10,1600,1590,0,0,0,0,2,0.577
90,1610020,1611440,0,1430,1490,0,0,1,1,2,0.680
90,1515060,1516480,0,1430,1500,0,0,1,1,2,0.680
100,271580,273240,0,1670,1720,0,0,1,1,2,0.675
80,833640,834390,0,760,750,0,0,1,1,2,0.671
90,763810,764710,0,910,900,0,0,1,1,2,0.676
90,1609790,1611410,0,1630,1680,0,0,1,1,2,0.676
70,763710,765220,0,1520,1500,0,0,1,1,2,0.678
90,832940,835500,0,2570,2530,0,0,1,1,2,0.576
90,1514610,1516430,10,1830,1890,0,0,1,1,2,0.600
60,412410,414040,0,1640,1680,0,0,1,1,2,0.671
60,411350,413940,0,2600,2630,0,0,1,1,2,0.563
360,341070,342730,0,1670,1630,0,0,0,0,2,0.542
150,334650,336600,0,1960,1830,0,0,1,1,2,0.649
100,336840,337970,10,1140,1190,0,0,0,0,2,0.594
220,1130750,1133410,0,2670,2820,0,0,1,1,1,0.492
70,1121740,1123390,0,1660,1650,0,0,1,1,2,0.674
140,656790,659520,0,2740,2740,0,0,1,0,1,0.493
50,547110,549200,0,2100,2090,0,0,1,1,2,0.639
50,409670,412660,0,3000,2990,0,0,1,1,1,0.516
50,399040,399990,0,960,990,0,0,1,1,2,0.671
70,321230,324880,0,3660,3710,0,0,1,1,1,0.601
70,141380,144190,0,2820,2670,0,0,1,1,1,0.465
110,141380,144190,0,2820,2670,0,0,1,1,1,0.471
80,139580,141700,0,2130,2120,0,0,1,1,2,0.643
120,53010,54870,0,1870,1920,0,0,1,1,2,0.660
160,31320,32440,0,1130,1110,0,0,1,1,2,0.666
160,28950,33950,0,5010,4980,0,0,1,1,1,0.617
120,449840,451350,10,1520,1540,0,0,1,1,2,0.616
100,304130,305550,0,1430,1360,0,0,1,1,2,0.681
110,308930,311130,0,2210,2190,0,0,1,1,2,0.632
90,214460,215290,0,840,870,0,0,1,1,2,0.674
80,214910,215910,0,1010,1010,0,0,1,1,2,0.677
90,214360,215310,0,960,980,0,0,1,1,2,0.677
80,214800,215700,0,910,900,0,0,1,1,2,0.675
70,622650,624060,0,1420,1440,0,0,1,1,2,0.679
70,24010,25360,0,1360,1380,0,0,1,1,2,0.679
100,1700,3450,0,1760,1870,0,0,1,1,2,0.669
310,38670,40080,10,1420,1630,0,0,1,1,2,0.564
120,35450,36700,0,1260,1600,0,0,0,0,2,0.614
390,35450,36700,0,1260,1600,0,0,0,0,2,0.544
110,40410,44330,10,3930,3450,0,0,0,0,1,0.584
130,43790,47760,0,3980,4020,0,0,1,0,1,0.607
270,752550,754100,0,1560,1970,0,0,1,1,2,0.594
110,804700,808270,10,3580,3710,0,0,1,1,1,0.588
60,1785090,1786480,0,1400,1360,0,0,1,1,2,0.677
80,807080,808910,0,1840,1840,0,0,1,1,2,0.668
360,88090,90120,0,2040,2450,0,0,1,0,1,0.480
50,86870,88470,0,1610,1680,0,0,1,1,2,0.668
80,1411250,1414740,0,3500,3560,0,0,1,1,1,0.594
80,806850,808580,0,1740,1730,0,0,1,1,2,0.673
90,2109890,2112660,0,2780,2840,0,0,1,1,1,0.484
60,1785640,1786460,0,830,780,0,0,1,1,2,0.670
70,563690,565440,0,1760,1740,0,0,0,0,2,0.601
50,511900,515610,0,3720,3740,0,0,1,1,1,0.596
50,142710,145330,0,2630,2570,0,0,1,1,2,0.566
100,2111260,2114450,0,3200,3210,0,0,1,1,1,0.565
100,2034940,2038340,0,3410,3300,0,0,1,1,1,0.583
100,2034940,2038340,0,3410,3300,0,0,1,1,1,0.583
100,2031320,2035150,0,3840,3840,0,0,1,1,1,0.613
100,1785420,1788180,0,2770,2730,0,0,1,1,1,0.471
100,1610210,1612690,0,2490,2490,0,0,1,1,2,0.587
100,1610410,1612690,0,2290,2290,0,0,1,1,2,0.622
100,1424120,1425330,0,1220,1120,0,0,1,1,2,0.680
50,2109990,2111600,0,1620,1680,0,0,1,1,2,0.668
50,2111260,2114450,0,3200,3210,0,0,1,1,1,0.550
70,43220,44390,0,1180,1170,0,0,1,1,2,0.678
130,55190,56470,0,1290,1730,0,0,1,0,2,0.635
70,61320,63210,0,1900,1980,0,0,1,1,2,0.659
100,438960,441470,0,2520,2560,0,0,1,1,2,0.577
210,296810,298060,0,1260,1610,0,0,1,1,2,0.640
60,335100,337770,0,2680,2230,0,0,0,0,2,0.539
70,31180,33270,10,2100,2150,0,0,1,0,2,0.558
220,280,1840,0,1570,1820,0,0,1,1,2,0.625
140,358300,359520,0,1230,1340,0,0,1,1,2,0.673
70,366630,367930,0,1310,1120,0,0,1,1,2,0.678
60,36060,39600,10,3550,3590,0,0,0,0,1,0.574
110,36060,39600,10,3550,3590,0,0,0,0,1,0.580
270,492350,494700,0,2360,2360,0,0,1,1,2,0.546
270,494470,497350,10,2890,2870,0,0,1,1,1,0.527
190,624000,625900,0,1910,1970,0,0,1,1,2,0.626
60,558400,559810,0,1420,1460,0,0,1,1,2,0.676
100,590150,593360,0,3220,3150,0,0,0,0,1,0.552
50,550900,552450,0,1560,1550,0,0,1,1,2,0.671
70,237770,241280,0,3520,3510,0,0,1,1,1,0.590
90,257980,261910,0,3940,3930,0,0,1,1,1,0.615
190,623880,625720,0,1850,1900,0,0,1,1,2,0.631
60,558290,559840,0,1560,1590,0,0,1,1,2,0.674
60,524570,527520,10,2960,2970,0,0,0,1,1,0.527
190,12860,14450,0,1600,1510,0,0,1,1,2,0.648
90,19660,21010,10,1360,1420,0,0,1,1,2,0.623
320,58440,62390,0,3960,3960,0,0,1,1,1,0.577
110,484470,487280,0,2820,2630,0,0,1,1,1,0.466
50,29570,32850,0,3290,3300,0,0,1,1,1,0.561
190,341140,343160,10,2030,1790,0,0,1,1,2,0.579
190,341430,344160,10,2740,2490,0,0,1,0,1,0.506
70,324720,326530,0,1820,1710,0,0,1,1,2,0.670
70,204220,207090,0,2880,2600,0,0,1,1,1,0.464
60,322410,326470,10,4070,3870,0,0,1,1,1,0.594
130,106850,111070,10,4230,4120,0,0,1,1,1,0.606
190,899690,902440,0,2760,2990,0,0,1,1,1,0.511
170,1189850,1192690,0,2850,2870,0,0,1,1,1,0.506
120,1300100,1301380,0,1290,1020,0,0,1,1,2,0.676
70,1457680,1461080,0,3410,3370,0,0,1,1,1,0.579
120,1493370,1495570,0,2210,2230,0,0,1,1,2,0.628
80,848960,851890,10,2940,2930,0,0,1,0,1,0.530
70,132450,134710,0,2270,2240,0,0,1,1,2,0.626
80,20990,23180,0,2200,2200,0,0,1,1,2,0.634
120,88790,90290,0,1510,1440,0,0,1,1,2,0.677
70,483820,487820,0,4010,3990,0,0,1,0,1,0.601
80,288190,289160,0,980,1030,0,0,1,1,2,0.677
60,491940,494290,0,2360,2320,0,0,1,1,2,0.612
80,509350,511240,0,1900,1860,0,0,1,1,2,0.665
70,206150,208190,0,2050,1980,0,0,1,1,2,0.653
50,373490,375770,0,2290,2540,0,0,0,0,2,0.544
80,508580,511190,0,2620,2570,0,0,1,1,2,0.567
50,204270,207840,0,3580,3460,0,0,1,1,1,0.583
70,203270,207220,0,3960,3840,0,0,1,1,1,0.609
60,389180,391030,0,1860,1900,0,0,1,1,2,0.660
60,265210,267380,10,2180,2200,0,0,0,0,2,0.538
50,54090,55600,0,1520,1590,0,0,1,1,2,0.671
130,164720,166350,0,1640,1640,0,0,1,1,2,0.671
100,102210,104030,0,1830,1860,0,0,1,1,2,0.667
130,164020,165810,0,1800,1790,0,0,1,1,2,0.664
110,15710,17260,0,1560,1610,0,0,1,1,2,0.677
110,67780,69570,0,1800,1830,0,0,1,1,2,0.668
70,780,2070,0,1300,1350,0,0,1,1,2,0.679
80,10830,12680,0,1860,1780,0,0,1,1,2,0.668
80,10700,12770,10,2080,1990,0,0,1,1,2,0.586
120,7230,8420,0,1200,1190,0,0,0,0,2,0.621
280,492230,493540,0,1320,1610,0,0,1,1,2,0.604
110,124730,126550,0,1830,1880,0,0,0,0,2,0.594
100,84070,85560,0,1500,1490,0,0,1,1,2,0.680
90,609300,610910,0,1620,1650,0,0,1,1,2,0.677
290,550100,552140,0,2050,2310,0,0,1,0,2,0.540
70,20340,22990,0,2660,2660,0,0,1,1,2,0.553
90,608870,611250,0,2390,2410,0,0,1,1,2,0.605
70,652370,653660,0,1300,1620,0,0,1,1,2,0.677
200,707110,711670,10,4570,5060,0,0,0,0,1,0.603
70,472510,474430,0,1930,1920,0,0,1,1,2,0.660
100,89920,92110,10,2200,1970,0,0,0,0,2,0.544
70,6030,7650,0,1630,1390,0,0,1,1,2,0.676
50,233510,237520,0,4020,3920,0,0,1,1,1,0.605
140,84870,86450,0,1590,1710,0,0,1,1,2,0.667
70,916120,918090,0,1980,1970,0,0,1,1,2,0.656
150,374540,375420,0,890,1030,0,0,1,1,2,0.668
70,307000,307870,0,880,1230,0,0,1,1,2,0.675
150,373380,375530,0,2160,2160,0,0,1,1,2,0.625
150,375640,379210,0,3580,3660,0,0,1,0,1,0.591
80,153760,155000,10,1250,1310,0,0,0,1,2,0.605
80,57070,58560,0,1500,1530,0,0,1,1,2,0.679
80,57120,60040,0,2930,2950,0,0,1,1,1,0.513
70,157670,159420,0,1760,1760,0,0,1,1,2,0.670
70,157800,158740,0,950,940,0,0,1,1,2,0.675
180,483870,485100,0,1240,1160,0,0,1,1,2,0.659
160,632340,635180,0,2850,2800,0,0,1,1,1,0.498
120,1065270,1068300,0,3040,2930,0,0,1,0,1,0.530
330,534490,536620,10,2140,1790,0,0,0,0,2,0.518
60,9020,9990,0,980,970,0,0,1,1,2,0.674
260,18180,19730,0,1560,1830,0,0,1,1,2,0.604
110,66860,70680,0,3830,3790,0,0,1,1,1,0.613
70,66860,70680,0,3830,3790,0,0,1,1,1,0.607
110,355830,357940,0,2120,2260,0,0,1,1,2,0.633
200,14610,15760,0,1160,1220,0,0,1,1,2,0.650
200,14370,18610,0,4250,4300,0,0,1,1,1,0.612
50,267110,270160,0,3060,3010,0,0,1,1,1,0.523
80,388020,388770,0,760,810,0,0,1,1,2,0.672
150,93850,95940,0,2100,2100,0,0,0,0,2,0.568
110,81740,82870,0,1140,1130,0,0,1,1,2,0.679
70,50860,52680,0,1830,1820,0,0,1,1,2,0.667
70,69110,70610,0,1510,1500,0,0,1,1,2,0.678
100,96680,97740,0,1070,1160,0,0,1,1,2,0.679
100,95980,100300,0,4330,4410,0,0,1,1,1,0.620
70,3310,4210,0,910,990,0,0,1,1,2,0.675
80,348500,351490,10,3000,2990,0,0,1,1,1,0.532
80,177890,180200,0,2320,2310,0,0,1,1,2,0.618
70,82320,84160,0,1850,1840,0,0,1,1,2,0.666
70,77550,79230,0,1690,1670,0,0,1,1,2,0.673
190,79030,82890,0,3870,3810,0,0,1,1,1,0.605
70,176950,180840,0,3900,3840,0,0,1,1,1,0.609
70,130840,132540,0,1710,1700,0,0,1,1,2,0.672
50,30810,32490,0,1690,1830,0,0,1,1,2,0.663
100,51070,54700,0,3640,3220,0,0,1,1,1,0.587
90,790690,792110,0,1430,1400,0,0,1,1,2,0.681
130,749660,750540,0,890,880,0,0,1,0,2,0.645
130,57260,60470,10,3220,3350,0,0,1,1,1,0.566
180,1191750,1193370,0,1630,1650,0,0,1,0,2,0.617
180,1191700,1193450,0,1760,1770,0,0,1,0,2,0.610
180,1306380,1309190,0,2820,2780,0,0,1,1,1,0.495
410,786490,791010,0,4530,4780,0,0,1,0,1,0.574
